ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,"CODI_ENS","NOM_ENS"
"2024","2024/07/02","G60910528","ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2024","Polítiques de Ciutadania","PAGADA","12023.00","12023.00","818460009","Ajuntament de Rubí"
"2024","2024/05/22","G60423308","C E B  SANT JORDI","Subvención 2024.CEB Sant Jordi.Competiciones equipos masculinos, temp 23-24","Esports","JUSTIFICADA","5000.00","5000.00","818460009","Ajuntament de Rubí"
"2024","2024/05/29","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2024.CE Rubí Futbol Sala.Subvención competiciones federadas equipos masculinos, temp 23-24","Esports","JUSTIFICADA","14000.00","14000.00","818460009","Ajuntament de Rubí"
"2024","2024/04/29","Q0801826I","ESCOLA DEL BOSC","Ajuts per a projectes pedagògics curs 2023-2024 als centres educatius públics","Educació","JUSTIFICADA","1391.26","1391.26","818460009","Ajuntament de Rubí"
"2024","2024/05/22","G60571668","UNIO ATLETICA RUBI","Subvención 2024.Unió Atlètica Rubí.Cometiciones federadas masculinas 2024","Esports","PAGADA","9000.00","9000.00","818460009","Ajuntament de Rubí"
"2024","2024/06/04","Q5855634A","ESCOLA MONTESSORI","Ajut transport per activitats pedagògiques a l'escola Montessori curs 2023-24","Educació","JUSTIFICADA","440.00","440.00","818460009","Ajuntament de Rubí"
"2024","2024/08/06","G66397134","ASOC AGROECOLOGICA CAN FELIU RUBI","LÍNIA 1.1E - PROJECTES D'INCLUSIÓ SOCIAL DE PERSONES EN SITUACIÓ DE VULNERABILITAT O DIFICULTATS SOCIALS","Sanitat i serveis socials","JUSTIFICADA","4795.00","4795.00","818460009","Ajuntament de Rubí"
"2024","2024/07/17","G58190109","CLUB NATACIO RUBI","Subvención 2024. Club Natació Rubí. Renovación del material de la sala de Spinning","Esports","JUSTIFICADA","40000.00","40000.00","818460009","Ajuntament de Rubí"
"2024","2024/07/02","G66953803","ASSOCIACIO BASE-A","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2024","Polítiques de Ciutadania","PAGADA","10435.96","10435.96","818460009","Ajuntament de Rubí"
"2024","2024/11/25","G66153008","ASSOCIACIO JAZZ RUBI","Línia 3.2D - Activitats de creació i difusió musical","Cultura","JUSTIFICADA","1186.68","1186.68","818460009","Ajuntament de Rubí"
"2024","2024/05/16","G66883083","ASSOCIACIO DE COMERCIANTS SERVEIS I RESTAURACIÓ DE RUBI","SUBVENCIÓ DIRECTE ASSOCIACIÓ COMERCIANTS, SERVEIS I RESTAURACIÓ PER A LA GESTIÓ DEL PLA DE DINAMITZACIÓ COMERCIAL 2024","Comerç i Indústria","JUSTIFICADA","37500.00","37500.00","818460009","Ajuntament de Rubí"
"2024","2024/05/15","G60319944","ASSOCIACIO ANIMACIO CULTURAL DEL CARRER  SANT JAUME","Subvenció per l'Associació d'Animació Cultural del Carrer Sant Jaume per la 179a. Festa del Carrer Sant Jaume 2024","Cultura","JUSTIFICADA","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2024","2024/08/06","J64895915","ACSPROSC  ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI","LÍNIA 1.8A - ACTIVITATS DE SENSIBILITZACIÓ I EDUCACIÓ PER A LA CIUTADANIA GLOBAL","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","2750.50","2750.50","818460009","Ajuntament de Rubí"
"2024","2024/02/21","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2024. CE Rubí Futbol Sala. Programa de mantenimiento, proyecto Esport per a Tothom, temporada 2023-2024","Esports","JUSTIFICADA","66000.00","66000.00","818460009","Ajuntament de Rubí"
"2024","2024/11/19","G58280009","ESCOLA DE SARDANES FLOR DE NEU","Línia 3.2G - Activitats de promoció i difusió de la cultura tradicional i popular catalana","Cultura","JUSTIFICADA","2400.00","2400.00","818460009","Ajuntament de Rubí"
"2024","2024/04/29","S0800619I","INSTITUT ESCOLA TERESA ALTET","Ajuts per a projectes pedagògics curs 2023-2024 als centres educatius públics","Educació","JUSTIFICADA","1246.93","1246.93","818460009","Ajuntament de Rubí"
"2024","2024/08/06","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","LÍNIA 1.1E - PROJECTES D'INCLUSIÓ SOCIAL DE PERSONES EN SITUACIÓ DE VULNERABILITAT O DIFICULTATS SOCIALS","Sanitat i serveis socials","PAGADA","7505.00","7505.00","818460009","Ajuntament de Rubí"
"2024","2024/05/29","G61004412","HOQUEI CLUB RUBI CENT PATINS","Subvención 2024.HCR Cent Patins.Competiciones de equipos masculinos, temp 23-24","Esports","PAGADA","12000.00","12000.00","818460009","Ajuntament de Rubí"
"2024","2024/02/21","G62424767","SOCIETAT SANT ANTONI ABAD","Subvenció per a la Festa Gran d'Hivern Tres Tombs 2024","Cultura","JUSTIFICADA","25000.00","25000.00","818460009","Ajuntament de Rubí"
"2024","2024/11/26","G58202953","CASA DE ANDALUCIA EN RUBI","Línia 3.2C - Activitats de promoció i difusió de la cultura popular i tradicional de la resta d'Espanya","Cultura","JUSTIFICADA","2875.00","2875.00","818460009","Ajuntament de Rubí"
"2024","2024/11/25","V59492041","OBRADOR CORAL RUBI","Línia 3.2D - Activitats de creació i difusió musical","Cultura","JUSTIFICADA","1200.00","1200.00","818460009","Ajuntament de Rubí"
"2024","2024/05/29","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","Subvención 2024.C Petanca Unió Las Torres.Actvidades equipos masculinos y Open masculino, año 2024","Esports","JUSTIFICADA PARCIALMENTE","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2024","2024/11/25","G59734673","ASSOCIACIO DE MUSICS RUBI ROCK","Línia 3.2D - Activitats de creació i difusió musical","Cultura","JUSTIFICADA","1613.25","1613.25","818460009","Ajuntament de Rubí"
"2024","2024/10/11","G66397134","ASOC AGROECOLOGICA CAN FELIU RUBI","Activitats i projectes de conscienciació i sensibilització ciutadana sobre aspectes ambientals i altres bones pràctiques","Medi ambient","PAGADA","6000.00","5000.00","818460009","Ajuntament de Rubí"
"2024","2024/10/16","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","Subvención 2024.CEF Can Mir.Gestión instalación deportiva, año 2024","Esports","PAGADA","8500.00","8500.00","818460009","Ajuntament de Rubí"
"2024","2024/07/02","G59944314","MEDICUS MUNDI CATALUNYA","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2024","Polítiques de Ciutadania","PAGADA","9989.17","9989.17","818460009","Ajuntament de Rubí"
"2024","2024/06/07","S0800121F","CEE CA'N ORIOL","Ajut transport per activitats pedagògiques a l'escola CEE Ca n'Oriol","Educació","JUSTIFICADA","271.22","271.22","818460009","Ajuntament de Rubí"
"2024","2024/07/02","G62083357","NOVACT","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2024","Polítiques de Ciutadania","PAGADA","9666.49","9666.49","818460009","Ajuntament de Rubí"
"2024","2024/12/05","G61044673","ASOC DE VECINOS DE LA PLANA DEL CASTELL","Línia 3.23B Activitats de dinamització social, cultural i esportiva dels barris","Infraestructures i suport entitats","JUSTIFICADA","900.00","900.00","818460009","Ajuntament de Rubí"
"2024","2024/05/15","G60554425","CLUB ESPORTIU HORITZO 1994","Subvención 2024.CE Horitzó.Actividades deportivas y deportivo-sociales de la temp.23-24","Esports","JUSTIFICADA PARCIALMENTE","5500.00","5500.00","818460009","Ajuntament de Rubí"
"2024","2024/07/02","Q2866001G","CRUZ ROJA ESPAÑOLA","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2024","Polítiques de Ciutadania","PAGADA","10676.42","10676.42","818460009","Ajuntament de Rubí"
"2024","2024/05/24","S0800117D","ESCOLA CA N'ALZAMORA","Ajut transport per activitats pedagògiques a l'escola Ca n'Alzamora curs 2023-24","Educació","JUSTIFICADA","2067.06","2067.06","818460009","Ajuntament de Rubí"
"2024","2024/07/10","G16715757","ASSOCIACIO INFEST","Subvenció nominativa a Associació Infest per al finançament del festival Infest 2024.","Cultura","JUSTIFICADA","4200.00","4200.00","818460009","Ajuntament de Rubí"
"2024","2024/04/18","Q5855637D","ESCOLA 25 DE SETEMBRE","Ajut transport per activitats pedagògiques escola 25 de Setembre, curs 2023-2024","Educació","JUSTIFICADA","1276.00","1276.00","818460009","Ajuntament de Rubí"
"2024","2024/12/11","G60571668","UNIO ATLETICA RUBI","Subvención 2024.Unió Atlètica Rubí. Gastos imprevistos en la gestión de la instalación durante el año 2023","Esports","JUSTIFICADA","10000.00","10000.00","818460009","Ajuntament de Rubí"
"2024","2024/07/24","V58070103","CENTRE EXCURSIONISTA DE RUBI","Subvención 2024.Centre Excursionista Rubí.Actividades de excursionismo y ocio deportivo en la naturaleza, año 2024","Esports","JUSTIFICADA PARCIALMENTE","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2024","2024/05/15","G59527903","CD OLIMPIC CAN FATJO","Subvención 2024.CE Olímpic Can Fatjó. Subvención actividades equipos femeninos, temp 23-24","Esports","JUSTIFICADA","4000.00","4000.00","818460009","Ajuntament de Rubí"
"2024","2024/02/21","G61289658","ASSOCIACIO  SANT GALDERIC","Fira de Sant Galderic 2024","Cultura","JUSTIFICADA","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2024","2024/07/15","G61884359","FUNDACIO AUTONOMA SOLIDARIA","Projecte Campus Itaca","Educació","JUSTIFICADA","6000.00","6000.00","818460009","Ajuntament de Rubí"
"2024","2024/05/29","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2024.CE Rubí Futbol Sala.Escuela deportiva temporada 23-24","Esports","JUSTIFICADA","3100.00","3100.00","818460009","Ajuntament de Rubí"
"2024","2024/05/22","G60571668","UNIO ATLETICA RUBI","Subvención 2024.Unió Atlètica Rubí.Competiciones temporada deportiva femenina 2024","Esports","PAGADA","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2024","2024/04/26","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","FINANÇAMENT PROJECTES LLEURE CAPS DE SETMANA","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","25000.00","25000.00","818460009","Ajuntament de Rubí"
"2024","2024/03/06","G60871761","CLUB VOLEIBOL RUBI","Subvención 2024. C Voleibol Rubí. Organización de escuela deportiva, temp 23-24","Esports","JUSTIFICADA","1100.00","1100.00","818460009","Ajuntament de Rubí"
