ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2018","2018/11/29","G60867025","AGRUPACIO RUBINENCA D'ESCACS","CONVOCATORIA 2018 MODALIDAD B: SUBVENCIONES DESTINADAS A ACTIVIDADES DEPORTIVAS","Esports","JUSTIFICADA PARCIALMENTE","1900.00","1750.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G61044673","ASOC DE VECINOS DE LA PLANA DEL CASTELL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","975.00","975.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/08","Q5855634A","ESCOLA MONTESSORI","Conveni subvenció transport curs escolar 2017-18 escola Montessori","Educació","JUSTIFICADA","429.00","429.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","G59466011","CF JUVENTUT 25 DE SETEMBRE","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","JUSTIFICADA","3108.46","3108.46","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G67024059","ASSOCIACIO JUVENIL MUSICAL LA SONIK","FOMENTAR LA PARTICIPACIÓ DELS JOVES EN ELS DIFERENTS ÀMBIT DE LA CIUTAT","Polítiques de Ciutadania","JUSTIFICADA","2900.00","2900.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G58543182","AGRUPACIÓ RUBINENCA CULTURAL I ARTISTICA","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","407.86","400.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","Projecte 3112. Actuacions d'emergència (alimentària i sanitària) per a població d'alt risc afectada pel terratrèmol del Nepal","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","10000.00","10000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","Projecte 3082. Assessorament, suport legal i acompanyament per la mobilització política cap a persones refugiades en situació irregular encallades a l'illa de Lesbos","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","10000.00","10000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G80176845","ASAMBLEA DE COOPERACION POR LA PAZ","COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2018","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5856371I","ESCOLA SCHOLA","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","3000.00","1210.53","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/07/17","G60554425","CLUB ESPORTIU HORITZO 1994","SUBVENCIÓ 2017CLUB ESPORTIU HORITZO","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5700.00","5700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G58202953","CASA DE ANDALUCIA EN RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","2500.00","2500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/29","G58525643","CLUB PETANCA SANTA ROSA","CONVOCATORIA 2018 MODALIDAD B: SUBVENCIONES DESTINADAS A ACTIVIDADES DEPORTIVAS","Esports","JUSTIFICADA","750.00","750.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","12835.50","12835.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/08","Q5855553C","ESCOLA RAMON LLULL","Conveni subvenció transport curs 2017-18 escola Ramon Llull","Educació","JUSTIFICADA","3026.00","2463.07","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G66153008","ASSOCIACIO JAZZ RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","850.00","850.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/29","G59382408","PENYA BLAU GRANA RAMON LLORENS","CONVOCATORIA 2018 MODALIDAD B: SUBVENCIONES DESTINADAS A ACTIVIDADES DEPORTIVAS","Esports","JUSTIFICADA","2000.00","2000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/09/27","G63860944","AMPA ESCOLA CAN ALZAMORA","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","11596.00","11596.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/22","G60319944","ASSOCIACIO ANIMACIO CULTURAL DEL CARRER  SANT JAUME","Subvenció 2018 - Ass. Anim. Cult. Carrer Sant Jaume","Cultura","JUSTIFICADA","2500.00","2500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/09/26","G66883083","ASSOCIACIO DE COMERCIANTS SERVEIS I RESTAURACIÓ DE RUBI","CONVENI ASSOCIACIÓ COMERCIANTS, SERVEIS I RESTAURACIÓ RUBÍ SUBVENCIÓ PROGRAMA DINAMITZACIÓ ANUAL","Comerç i Indústria","JUSTIFICADA","37500.00","37500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5856151E","INSTITUT L'ESTATUT","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1500.00","1130.53","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G09326745","FUNDACION VICENTE FERRER","COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2018","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","15000.00","15000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/30","G59719278","APA CP JOAN MARAGALL DE RUBI LAS CABAÑAS","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","1095.00","1095.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855634A","ESCOLA MONTESSORI","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","445.31","445.31","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","G63930499","FUNDACIO PRIVADA AVAN","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","4000.00","4000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G58203183","ESBART DANSAIRE DE RUBI","Subvenció 2018 - Rubifolk","Cultura","JUSTIFICADA","20000.00","20000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855553C","ESCOLA RAMON LLULL","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","1198.62","1198.62","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/07/17","G65513947","CLUB BOXEO RUBI","SUBVENCIÓN 2018 CLUB BOXEO RUBI. GESTIÓN INSTALACIÓN AÑO 2018","Esports","JUSTIFICADA","8500.00","8500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","G65858169","ASSOCIACIO L ESTEL - ASSOCIACIO PRO PERSONES EN RISC D EXCLUSIO SOCIAL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","3600.00","3600.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/09/26","G60313459","COLLA DE GEGANTERS DE RUBI","Subvenció 2018 - Colla de Geganters de Rubí, activitats","Cultura","JUSTIFICADA","15000.00","14000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/07/17","R0800380H","CASA COLEGIO REGINA CARMELI RUBI","SUBVENCIÓN 2018. REGINA CARMELI. COMPETICIONES DE BALONCESTO TEMPORADA 2017-2018","Esports","JUSTIFICADA","4500.00","4500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G79408852","MEDICOS DEL MUNDO","COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2018","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","G60845922","RUBI SOLIDARI","MODALITAT G) SUBVENCIONS COOPERACIÓ ACTIVITATS SENSIBILITZACIÓ","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","9623.00","9623.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G66914409","ASSOCIACIO ARKAM","FOMENTAR LA PARTICIPACIÓ DELS JOVES EN ELS DIFERENTS ÀMBIT DE LA CIUTAT","Polítiques de Ciutadania","JUSTIFICADA","1986.71","1986.71","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/06/20","G58203183","ESBART DANSAIRE DE RUBI","Conveni per la campanaya de danses tradicionals 2017-2018","Educació","JUSTIFICADA","42152.35","42152.35","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/07/17","G60423308","C E B  SANT JORDI","SUBVENCIÓN 2018 CEB SANT JORDI. GESTIÓN INSTALACIÓN TEMP 17-18","Esports","JUSTIFICADA PARCIALMENTE","8500.00","8500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G58061011","IRMANDADE GALEGA DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","4000.00","4000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G63331847","ASSOC COLLA DE GEGANTERS DEL CEIP TERESA ALTET","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","PAGADA","1000.00","1000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G66240847","SOCIETAT DE BLUES DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","4300.00","3625.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G59190579","AA VV CASTELLNOU CAN MIR (SECTOR B)","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","800.00","720.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/09","G62462494","COORDINADORA DE ENTIDADES CULTURALES ANDALUZAS DE RUBI","Subvenció 218 Día de Andalucía, CECAR","Cultura","JUSTIFICADA","8500.00","8500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5855637D","ESCOLA 25 DE SETEMBRE","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","4900.00","4900.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G61323721","ASOC DE VECINOS ZONA MERCAT","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","1530.00","1530.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G60593944","APA 1993 CP 25 DE SETEMBRE  DE RUBI","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","6024.50","6024.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855636F","ESCOLA TERESA ALTET","Conveni subvenció transport curs 2017-18 escola Teresa Altet","Educació","JUSTIFICADA","1683.00","1683.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/30","G59956037","ASSOC DE PARES D'ALUMNES DEL CP TERESA ALTET","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","10200.00","10200.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/08/03","G62631932","FRATER-NADAL SERVEI SOCIAL EVANGELIC","REBOST ALIMENTS. FRATER NADAL 18","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","38700.00","38700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855638B","ESCOLA TORRE DE LA LLEBRE","Conveni suvbenciço transport curs 2017-18 escola Torre de la Llebre","Educació","JUSTIFICADA","1485.00","1485.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G61197703","ELS CASTELLERS DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","PAGADA","1260.00","1260.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","40000.00","40000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G65540171","ASSOCIACIO RUBI MUSICAL","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","1030.00","825.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G63444129","ASSOCIACIO DEL CASAL PRIMER DE MAIG","ACTIVITATS TALLERS, BALL I MUSICA 2018","Polítiques de Ciutadania","JUSTIFICADA","700.00","700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","S5800028B","INSTITUT LA SERRETA","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1250.00","1204.21","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855638B","ESCOLA TORRE DE LA LLEBRE","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","219.30","219.30","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G60837945","ASSOCIACIO DE LA COMUNITAT DE PROPIETARIS RUBI 128","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","1150.00","1120.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G65383283","ASSOCIACIO DE MARES I PARES D ALUMNES DE L ESCOLA DEL BOSC","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","2392.25","2392.25","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","S0800121F","CEE CA'N ORIOL","Conveni subvenció trnaport curs 2017-18 CEE Ca n'Oriol","Educació","JUSTIFICADA","340.50","340.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G59349910","AA VV CAN VALLHONRAT","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","1300.00","1300.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G58085010","CENTRO ARAGONES DE RUBI","Convocatòria 2018 a entitats culturals - Modalitat C","Cultura","JUSTIFICADA","3650.00","850.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/29","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","23500.00","23500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G59437756","ASOC CATALANA PER LA PAU","COOPERACIÓ INTERNACIONAL AL DESENVOLUPAMENT 2018","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","15580.00","15580.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5855634A","ESCOLA MONTESSORI","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","4000.00","4000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G63505960","APA DEL COLEGIO PUBLICO MOSEN CINTO VERDAGUER","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","1071.75","1071.75","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q5855637D","ESCOLA 25 DE SETEMBRE","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","2500.00","1056.84","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","3200.00","3200.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G59511048","ASOC DE VECINOS LAS TORRES RUBI 2000","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","4629.00","3648.65","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","G61884359","FUNDACIO AUTONOMA SOLIDARIA","Suvbenció Campus Ítaca Fundació Autònoma Solidària","Educació","JUSTIFICADA","3875.00","3875.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","Q0801826I","ESCOLA DEL BOSC","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","2500.00","1204.21","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/03","G66397134","ASOC AGROECOLOGICA CAN FELIU RUBI","MODALITAT I: SUBVENCIONS ENTITATS DE PROTECCIÓ I DEFENSA DEL MEDI AMBIENT I DEL TERRITORI","Medi ambient","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/29","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","CONVOCATORIA 2018 MODALIDAD B: SUBVENCIONES DESTINADAS A ACTIVIDADES DEPORTIVAS","Esports","JUSTIFICADA PARCIALMENTE","3500.00","2600.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","G58375346","APA DEL COLEGI SCHOLA DE RUBI","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","2628.12","2628.12","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/09/20","G58269242","CLUB HANDBOL RUBI","SUBVENCIÓN 2018.CLUB HANDBOL RUBÍ.COMPETICIONES FEDERADAS TEMP 17-18","Esports","JUSTIFICADA","2000.00","2000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5855636F","ESCOLA TERESA ALTET","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","3700.00","3700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","G63139133","AULA JOVE","Subvenció Aula Jove, programa de reforç escolar","Educació","PAGADA","3875.00","3000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","S0800276H","ESCOLA RIVO RUBEO","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","3800.00","3800.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/30","G60593944","APA 1993 CP 25 DE SETEMBRE  DE RUBI","CONVOCATORIA D'AJUTS A LES AMPAS DELS CENTRES EDUCATIUS DE RUBI PER PROJECTES D'ACOMPANYAMENT AL PROCES EDUCATIU D'ALUMNES 2017-18","Educació","JUSTIFICADA","17680.53","17680.53","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","Projecte 3244. Millora de les condicions per afavorir el benestar i l'educació dels menors de famílies migrants i refugiades a la regió de Tànger","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","10000.00","10000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5856371I","ESCOLA SCHOLA","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","PAGADA","465.68","465.68","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","S0800117D","ESCOLA CA N'ALZAMORA","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","3800.00","3800.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G59719278","APA CP JOAN MARAGALL DE RUBI LAS CABAÑAS","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","2088.25","2088.25","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/07/17","G60554425","CLUB ESPORTIU HORITZO 1994","SUBVENCIÓN 2018. CE HORITZÓ. ACTIVIDADES DEPORTIVAS Y DEPORTIVO-SOCIALES AÑO 2018","Esports","JUSTIFICADA PARCIALMENTE","3600.00","3600.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","Conveni subvenció transport curs 2017-18 escola Mossèn Cinto","Educació","JUSTIFICADA","1881.00","1881.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/31","G59437806","APA DEL CP PAU CASALS DE RUBI","CONVOCATORIA SUBVENCIÓ CASALS ESTIU 2018","Polítiques de Ciutadania","JUSTIFICADA","3066.75","3066.75","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/15","G59183806","UNIO ESPORTIVA DE RUBI","SUBVENCIÓN 2018. UNIÓ ESPORTIVA RUBÍ. COMPETICIONES FEDERADAS Y ESCOLARES TEMP. 17-18","Esports","JUSTIFICADA PARCIALMENTE","61000.00","61000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/13","G63930499","FUNDACIO PRIVADA AVAN","MODALIDAD F: Subvenciones dirigidas a proyectos de actividad de las entidades socio-sanitarias","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5000.00","4500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","Q5856371I","ESCOLA SCHOLA","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","2300.00","2300.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/19","G66914409","ASSOCIACIO ARKAM","Subvenció 2018 - ARKAM","Cultura","JUSTIFICADA","5303.00","5303.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/05/11","S0800121F","CEE CA'N ORIOL","2018 CONVOCATÒRIA AJUTS PER AL MANTENIMENT CORRECTIU DELS CENTRES EDUCATIUS PÚBLICS DE PRIMARIA I INFANTIL","Educació","JUSTIFICADA","2300.00","2300.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/11/15","G59183806","UNIO ESPORTIVA DE RUBI","Convocatòria subvencions 50/50 Curs 2016-2017","Manteniments","JUSTIFICADA","364.93","364.93","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/12/12","S0800117D","ESCOLA CA N'ALZAMORA","CURS 2017-18,CONVOCATORIA AJUTS CENTRES EDUCATIUS PER ACTIVITATS O PROJECTES PEDAGOGICS","Educació","JUSTIFICADA","1305.94","1136.84","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2018","2018/10/31","G62129119","ASSOCIACIO GENT GRAN DE RUBI","ACTIVITATS ANUALS:IOGA, TREBALLS MANUALS, SEVILLANES","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","1400.00","1400.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
