ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,"CODI_ENS","NOM_ENS"
"2022","2022/11/02","G63171698","ASSOC DE VEINS EL PORTAL DE CA N ORIOL","MODALITAT A. Subvenciones destinadas a proyectos de actividades de las asociaciones de vecinos.","Infraestructures i suport entitats","JUSTIFICADA","954.16","954.16","818460009","Ajuntament de Rubí"
"2022","2022/12/19","V58070103","CENTRE EXCURSIONISTA DE RUBI","Convocatoria 2022. Modalidad B: Subvenciones destinadas a actividades deportivas, temp 21-22 y año 2022","Esports","JUSTIFICADA PARCIALMENTE","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","150.00","150.00","818460009","Ajuntament de Rubí"
"2022","2022/11/09","G67024059","ASSOCIACIO JUVENIL MUSICAL LA SONIK","MODALITAT E: SUBVENCIONS DESTINADES AL SUPORT AL PROJECTES D'ACTIVITAT DE LES ENTITATS JUVENILS","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","2250.00","2250.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/29","G66397134","ASOC AGROECOLOGICA CAN FELIU RUBI","MODALITAT I: SUBVENCIONS DESTINADES A LA PROTECCIÓ I DEFENSA DEL MEDI AMBIENT I DEL TERRITORI","Medi ambient","JUSTIFICADA PARCIALMENTE","7000.00","4500.00","818460009","Ajuntament de Rubí"
"2022","2022/11/15","G62424767","SOCIETAT SANT ANTONI ABAD","Subvenció 2022 - Societat Sant Antoni Abat, activitats tradicionals i Rua Tres Tombs","Cultura","JUSTIFICADA","19435.97","19435.97","818460009","Ajuntament de Rubí"
"2022","2022/11/23","G63501670","ASSOC CASAL POPULAR DE RUBI","Subvenció 2022 - Casal Popular. Centenari de l'entitat","Cultura","JUSTIFICADA","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/30","G62654462","APLEC DE RUBI","Convocatòria 2022 - Subvencions destinades a projectes d'activitat de les entitats culturals. Modalitat C","Cultura","JUSTIFICADA","3708.00","1820.70","818460009","Ajuntament de Rubí"
"2022","2022/08/31","S0800117D","ESCOLA CA N'ALZAMORA","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","966.58","966.58","818460009","Ajuntament de Rubí"
"2022","2022/06/10","G59183806","UNIO ESPORTIVA DE RUBI","Subvención 2022. Unió Esportiva Rubí. Actividades deportivas equipos femeninos, temp. 21-22","Esports","PAGADA","5000.00","5000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","F61969093","INTEGRACIO SOCIAL DE MENORS -ISOM- SCCL","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","PAGADA","1500.00","1500.00","818460009","Ajuntament de Rubí"
"2022","2022/10/05","S0800276H","ESCOLA RIVO RUBEO","Escola Rivo Rubeo, ajut transport activitats pedagògiques curs 2021-2022","Educació","JUSTIFICADA","2354.00","2354.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G63930499","FUNDACIO PRIVADA AVAN","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","6000.00","6000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/27","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","Projecte 3701. Rialles per a la infància ucraïnesa refugiada a Polònia i països fronterers amb Ucrïna","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","10000.00","10000.00","818460009","Ajuntament de Rubí"
"2022","2022/11/23","J64895915","ACSPROSC  ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI","MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","2575.78","2575.78","818460009","Ajuntament de Rubí"
"2022","2022/08/31","S0800619I","INSTITUT ESCOLA TERESA ALTET","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1038.87","1038.87","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","1790.00","1790.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","Q2866001G","CRUZ ROJA ESPAÑOLA","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","1500.00","1500.00","818460009","Ajuntament de Rubí"
"2022","2022/05/16","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2022. CE Rubí Futbol Sala. Dinamización pabellón y pista de césped artificial de Can Rosés, año 2022","Esports","JUSTIFICADA PARCIALMENTE","66669.00","66669.00","818460009","Ajuntament de Rubí"
"2022","2022/12/30","G66240847","SOCIETAT DE BLUES DE RUBI","Convocatòria 2022 - Subvencions destinades a projectes d'activitat de les entitats culturals. Modalitat C","Cultura","JUSTIFICADA","4000.00","2889.66","818460009","Ajuntament de Rubí"
"2022","2022/12/15","G61884359","FUNDACIO AUTONOMA SOLIDARIA","Campus Itaca 2022, programa de suport a la continuitat en els estudis superiors","Educació","JUSTIFICADA","3875.00","3875.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G67436675","ASSOCIACIO DAUS VALLES","MODALITAT H: SUBVENCIONS DESTINADES ACCIO SOCIAL. SUPORT A PROJECTES D'INCLUSIÓ SOCIAL PER PERSONES AMB DIVERSITT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA","500.00","500.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","G65513947","CLUB BOXEO RUBI","Subvención 2022. Club Boxeo Rubí. Gestión de la instalación, año 2022","Esports","JUSTIFICADA","5500.00","5500.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G67436675","ASSOCIACIO DAUS VALLES","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","PAGADA","1500.00","1500.00","818460009","Ajuntament de Rubí"
"2022","2022/07/27","G60423308","C E B  SANT JORDI","Subvención 2022. CEB Sant Jordi. Actividades para escuela deportiva, temp 21-22","Esports","JUSTIFICADA","2500.00","2500.00","818460009","Ajuntament de Rubí"
"2022","2022/09/08","G59755363","ASSOCIACIO DE PESSEBRISTES DE RUBI","Subvenció 2022 - Ass. Pessebristes de Rubí, per a l'exposició de diorames","Cultura","JUSTIFICADA","2515.24","2515.24","818460009","Ajuntament de Rubí"
"2022","2022/12/30","V59492041","OBRADOR CORAL RUBI","Convocatòria 2022 - Subvencions destinades a projectes d'activitat de les entitats culturals. Modalitat C","Cultura","JUSTIFICADA","1200.00","1200.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","3000.00","3000.00","818460009","Ajuntament de Rubí"
"2022","2022/06/01","G59527903","CD OLIMPIC CAN FATJO","Subvención 2022. CE Olímpic Can Fatjó. Competiciones escolares y federadas equipos masculinos, temp. 21-22","Esports","PAGADA","14000.00","14000.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855672A","INSTITUT J V FOIX","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","966.58","966.58","818460009","Ajuntament de Rubí"
"2022","2022/12/19","Q2866001G","CRUZ ROJA ESPAÑOLA","PROJECTE REBOST D'ALIMENTS (CREU ROJA)","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","110000.00","110000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H: SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL.","Sanitat i serveis socials","JUSTIFICADA","8000.00","8000.00","818460009","Ajuntament de Rubí"
"2022","2022/07/27","G62631932","FRATER-NADAL SERVEI SOCIAL EVANGELIC","PROJECTE REBOST D'ALIMENTS","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","40000.00","40000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/07","G58525643","CLUB PETANCA SANTA ROSA","Subvención 2022. CPetanca Santa Rosa. Subvención práctica deportiva del año 2022","Esports","JUSTIFICADA PARCIALMENTE","2000.00","2000.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","B60061405","CIRCULO BLADO SL","Convocatòria subvencions 2022, Impuls activitat empresarial. Modalitat Comerç","Comerç i Indústria","PAGADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/11/23","G66316225","ASOC NCULTURAL SENEGAMBIA KAMBENG DE CATALUNYA","MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","850.00","850.00","818460009","Ajuntament de Rubí"
"2022","2022/12/23","B09913831","LA TAFANERA DEL PAMPOL SOCIEDAD LIMITADA","Convocatòria subvencions 2022, Impuls activitat empresarial. Modalitat Comerç","Comerç i Indústria","PAGADA","1000.00","1000.00","818460009","Ajuntament de Rubí"
"2022","2022/09/08","G60554425","CLUB ESPORTIU HORITZO 1994","ACTIVITATS ESPORTIVES ADAPTADES","Sanitat i serveis socials","JUSTIFICADA","5700.00","5700.00","818460009","Ajuntament de Rubí"
"2022","2022/12/19","Q0873004F","CAMARA OFICIAL DE COMERCIO E  INDUSTRIA TERRASSA","SUBVENCIÓ DIRECTE CAMBRA COMERÇ TERRASSA PER PROJECTE VALS CONSUM 2022","Comerç i Indústria","REINTEGRADA","100000.00","100000.00","818460009","Ajuntament de Rubí"
"2022","2022/10/05","S0800117D","ESCOLA CA N'ALZAMORA","Ajut transport activitats pedagògiques escola Ca n'Alzamora curs 2021-2022","Educació","JUSTIFICADA","781.00","781.00","818460009","Ajuntament de Rubí"
"2022","2022/08/31","Q5855637D","ESCOLA 25 DE SETEMBRE","2021-2022 Ajuts als Centres educatius públics per a Projectes Pedagògics","Educació","JUSTIFICADA","1562.77","1562.77","818460009","Ajuntament de Rubí"
"2022","2022/10/05","Q5855634A","ESCOLA MONTESSORI","Escola Montessori: Ajut transport activitats pedagògiques curs 2021-2022","Educació","JUSTIFICADA","297.00","297.00","818460009","Ajuntament de Rubí"
