ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2017","2017/04/19","G60571668","UNIO ATLETICA RUBI","SUBVENCIÓN 2017 UNIÓ ATLÉTICA RUBÍ. GESTIÓN PISTA ATLETISMO","Esports","JUSTIFICADA PARCIALMENTE","72000.00","72000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","G59466011","CF JUVENTUT 25 DE SETEMBRE","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","321.63","321.63","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/21","Q5855636F","ESCOLA TERESA ALTET","Subvenció directe per l'escola Teresa Altet pel transport relacionat amb la guia d'activitats","Educació","JUSTIFICADA","2717.00","2717.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/09","G60867025","AGRUPACIO RUBINENCA D'ESCACS","SUBVENCIONES 2017: MODALIDAD B:ASOCIACIONES Y CLUBS DEPORTIVOS","Esports","JUSTIFICADA PARCIALMENTE","2000.00","1900.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/19","Q5855553C","ESCOLA RAMON LLULL","Subvenció directe per l'escola Ramon Llull","Educació","JUSTIFICADA","3080.00","2463.07","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/20","G63930499","FUNDACIO PRIVADA AVAN","CONVOCATORIA SUBVENCIONES CONCURRENCIA MODALIDAD F: ENTIDADES SOCIOSANITARIAS","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","5000.00","3000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/26","Q2866001G","CRUZ ROJA ESPAÑOLA","Rebos d'aliments. Programa de distribució de productes de primera necessitat.","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","10000.00","10000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G63930499","FUNDACIO PRIVADA AVAN","MODALITAT H: INCLUSIÓ SOCIAL DE PERSONES AMB DIVERSITAT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","1663.93","1663.93","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/20","G59511048","ASOC DE VECINOS LAS TORRES RUBI 2000","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","CONCESSIÓ VALIDADA O APROVADA","3232.25","3231.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/08/02","G61884359","FUNDACIO AUTONOMA SOLIDARIA","Subvenció Projecte Campus Itaca a la UAB","Educació","PAGADA","3875.00","3875.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/26","G60313459","COLLA DE GEGANTERS DE RUBI","Subvenció i conveni 2017 Colla de Geganters de Rubí","Cultura","PAGADA","14000.00","14000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","737.00","737.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/26","G58525643","CLUB PETANCA SANTA ROSA","SUBVENCIONES 2017: MODALIDAD B:ASOCIACIONES Y CLUBS DEPORTIVOS","Esports","JUSTIFICADA","750.00","750.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/12/21","G63501670","ASSOC CASAL POPULAR DE RUBI","Convocatòria subvencions 2017 - Entitats Culturals","Cultura","PAGADA","1067.00","1067.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/12/21","G58061011","IRMANDADE GALEGA DE RUBI","Convocatòria subvencions 2017 - Entitats Culturals","Cultura","PAGADA","4000.00","3000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/12/21","V59492041","OBRADOR CORAL RUBI","Convocatòria subvencions 2017 - Entitats Culturals","Cultura","PAGADA","1000.00","1000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/12/21","G62654462","APLEC DE RUBI","Convocatòria subvencions 2017 - Entitats Culturals","Cultura","PAGADA","2600.00","2400.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","Q5856371I","ESCOLA SCHOLA","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","1930.49","1930.49","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/21","Q5855635H","ESCOLA PAU CASALS","Subvenció directe a l'escola Pau Casals pel transport relacionat amb la guia d'activitats","Educació","JUSTIFICADA","132.00","132.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/12/31","G58203183","ESBART DANSAIRE DE RUBI","Festival Rubifolk 2017 - Esbart Dansaire de Rubí","Cultura","PAGADA","20000.00","20000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","Q5855635H","ESCOLA PAU CASALS","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","1616.48","1616.48","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/22","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2017. CE RUBI FUTBOL SALA. PROGRAMA DE MANTENIMIENTO DE ADULTOS Y TERCERA EDAD, TEMP 2017-2018","Esports","JUSTIFICADA PARCIALMENTE","56000.00","26000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/21","S0800117D","ESCOLA CA N'ALZAMORA","Subvenció directe per l'escola Ca n'Alzamora pel transport relacionat amb la guia d'activitats","Educació","JUSTIFICADA","990.00","990.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/15","G59956037","ASSOC DE PARES D'ALUMNES DEL CP TERESA ALTET","Convocatoria Casals d'estiu 2017","Polítiques de Ciutadania","JUSTIFICADA","2208.75","2208.75","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G59429290","ASSOCIACIO COMPARTIR","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","4031.39","4031.39","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/09","V58070103","CENTRE EXCURSIONISTA DE RUBI","SUBVENCIONES 2017: MODALIDAD B:ASOCIACIONES Y CLUBS DEPORTIVOS","Esports","JUSTIFICADA PARCIALMENTE","1700.00","1700.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","Q2866001G","CRUZ ROJA ESPAÑOLA","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","3000.00","3000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/11","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","AMPA CA N'ORIOL. CONVENI COL·LABORACIÓ  PROJECTE MUSICOTERÀPIA","Educació","PAGADA","7400.00","7400.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/06/14","G59466011","CF JUVENTUT 25 DE SETEMBRE","SUBVENCIÓN 2017 CF 25 SEPTIEMBRE. GESTIÓN CAMPO DE FUTBOL TEMP 2016-2017","Esports","JUSTIFICADA","8500.00","8500.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/12/21","G59755363","ASSOCIACIO DE PESSEBRISTES DE RUBI","Convocatòria subvencions 2017 - Entitats Culturals","Cultura","JUSTIFICADA","1200.00","1200.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/21","R0801934A","CARITAS DIOCESANA DE TERRASSA","Projectes El Casalet i Menjador Social","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","30000.00","30000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/15","G59437806","APA DEL CP PAU CASALS DE RUBI","Convocatoria Casals d'estiu 2017","Polítiques de Ciutadania","JUSTIFICADA","2744.00","2744.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/19","S0800121F","CEE CA'N ORIOL","Subvenció directe pel CEE Ca n'Oriol pel transport relacionat amb la guia d'activitats","Educació","JUSTIFICADA","847.00","847.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","4512.59","4512.59","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","S0800121F","CEE CA'N ORIOL","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","1645.43","1645.43","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/06/30","G62631932","FRATER-NADAL SERVEI SOCIAL EVANGELIC","Rebost d'aliments","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","36500.00","36500.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/20","G60837945","ASSOCIACIO DE LA COMUNITAT DE PROPIETARIS RUBI 128","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","CONCESSIÓ VALIDADA O APROVADA","3000.00","1100.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/12","G60423308","C E B  SANT JORDI","SUBVENCION 2017. CEB SANT JORDI. ACTIVIDADES COMPETICIONES FEDERADAS TEMP. 2016-2017","Esports","JUSTIFICADA","6500.00","6500.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/06/27","G59527903","CD OLIMPIC CAN FATJO","SUBVENCIÓN 2017 CE OLIMPIC CAN FATJÓ. ACTIVIDADES TEMPORADA 2016-2017","Esports","JUSTIFICADA","18000.00","18000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/15","G59719278","APA CP JOAN MARAGALL DE RUBI LAS CABAÑAS","Convocatoria Casals d'estiu 2017","Polítiques de Ciutadania","JUSTIFICADA","1503.25","1503.25","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","12194.00","12194.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","6000.00","6000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/10/16","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Convocatòria subvencions 50/50 curs 2015-2016","Manteniments","PAGADA","513.23","513.23","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G63436398","ASSOCIACIO DE MARES I PARES D'ALUMNES DEL CEE CA N'ORIOL","MODALITAT H: INCLUSIÓ SOCIAL DE PERSONES AMB DIVERSITAT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","18948.88","18948.88","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G59429290","ASSOCIACIO COMPARTIR","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","4076.00","4076.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/05/02","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2017 CER FUTBOL SALA. DINAMIZACIÓN PABELLÓN CAN ROSÉS AÑO 2017","Esports","JUSTIFICADA PARCIALMENTE","64669.00","64669.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/20","G59349910","AA VV CAN VALLHONRAT","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","CONCESSIÓ VALIDADA O APROVADA","2500.00","1400.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","7000.00","7000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/15","G58376740","APA COL.LEGI PUBLIC RAMON LLULL DE CAN FATJO","Convocatoria Casals d'estiu 2017","Polítiques de Ciutadania","JUSTIFICADA","4674.25","4674.25","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/07/21","Q5855634A","ESCOLA MONTESSORI","Subvenció directe per l'escola Montessori pel transport relacionat amb la guia d'activitats","Educació","JUSTIFICADA","154.00","154.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/08","J64895915","ACSPROSC  ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI","MODALITAT G: SUBVENCIONS DESTINADES A COOPERACIÓ INTERNACIONALS","Polítiques de Ciutadania","REINTEGRADA","2640.00","2640.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","R0801934A","CARITAS DIOCESANA DE TERRASSA","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","20000.00","20000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","Q2866001G","CRUZ ROJA ESPAÑOLA","PROJECTES INCLUSIÓ SOCIAL I PROJECTES DE SUPORT A LA INFÀNCIA I A L'ADOLESCÈNCIA","Sanitat i serveis socials","JUSTIFICADA","11000.00","11000.00","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
"2017","2017/11/10","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","MODALITAT H: INCLUSIÓ SOCIAL DE PERSONES AMB DIVERSITAT FUNCIONAL","Sanitat i serveis socials","JUSTIFICADA","5647.19","5647.19","2024/09/03 13:13:33","818460009","Ajuntament de Rubí"
