ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2021","2021/12/29","G67024059","ASSOCIACIO JUVENIL MUSICAL LA SONIK","MODALITAT E) SUBVENCIONS DESTINADES AL SUPORT ALS PROJECTES D'ACTIVITAT DE LES ENTITATS JUVENILS","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","1630.35","1630.35","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","1790.00","1790.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","8193.81","3000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/18","G60845922","RUBI SOLIDARI","SUBVENCIONS MODALITAT G) SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","1400.00","1400.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65858169","ASSOCIACIO L ESTEL - ASSOCIACIO PRO PERSONES EN RISC D EXCLUSIO SOCIAL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","9000.00","2000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","6000.00","4000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/27","G58525643","CLUB PETANCA SANTA ROSA","Subvención 2021. C Petanca Santa Rosa. Actividades federadas y torneo, año 2021","Esports","REINTEGRADA","2500.00","2500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/30","G60571668","UNIO ATLETICA RUBI","Subvención 2021. Unió Atletica Rubí. Competiciones federadas y escolares del año 2021","Esports","JUSTIFICADA PARCIALMENTE","12000.00","12000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","S0800276H","ESCOLA RIVO RUBEO","AJUT TRANSPORT ACTIVITATS PEDAGÒGIQUES DE LA GUIA D'ACTIVITATS I SERVEIS D'EDUCACIÓ , ESCOLA RIVO RUBEO","Educació","JUSTIFICADA","462.00","462.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","G59437756","ASOC CATALANA PER LA PAU","SUBVENCIÓ CONCURRÈNCIA PROJECTES DE COOPERACIÓ PER AL DESENVOLUPAMENT","Polítiques de Ciutadania","PAGADA","11085.00","11085.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B65987000","GRUP DE NEGOCIS LLAR SERVEIS SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","473.00","473.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/22","G62462494","COORDINADORA DE ENTIDADES CULTURALES ANDALUZAS DE RUBI","Subvenció 2021 CECAR, Coordinadora de Entidades Culturales Andaluzas de Rubí","Cultura","JUSTIFICADA","7900.00","7900.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","950.00","950.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/01","G60944246","ASSOCIACIÓ PER LA PROMOCIÓ DE L'ESPECACLE INFANTIL I  JUVENIL LA XARXA","Subvenció 2021 Associacó Promoció Espectacle Infantil i Juvenil La Xarxa","Cultura","JUSTIFICADA","5000.00","4200.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/24","G61884359","FUNDACIO AUTONOMA SOLIDARIA","Campus itaca projecte de suport per a la continuitat en els estudia pels alumnes de 3r de l'ESO","Educació","JUSTIFICADA","3875.00","3875.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","S0800121F","CEE CA'N ORIOL","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","820.33","820.33","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","Q5856371I","ESCOLA SCHOLA","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","1232.45","1232.45","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B64672322","TIRA CAÑAS SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","1000.00","1000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","SUPORT A CAMPANYES D'EMERGENCIA. PROJECTES 3618 I  3619","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","10000.00","10000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","S0800619I","INSTITUT ESCOLA TERESA ALTET","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1309.42","1309.42","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/23","Q2866001G","CRUZ ROJA ESPAÑOLA","ATENCIO URGENT A LES NECESSITATS BÀSIQUES","Sanitat i serveis socials","JUSTIFICADA","42200.00","42200.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","503.26","503.26","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/06/21","G60554425","CLUB ESPORTIU HORITZO 1994","Subvención 2021. CE HORITZÓ. Actividades deportivas y deportivo sociales, temp 20-21","Esports","PAGADA","5500.00","5500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","Q5855638B","ESCOLA TORRE DE LA LLEBRE","AJUT TRANSPORT ACTIVITATS PEDAGÒGIQUES DE LA GUIA D'ACTIVITATS I SERVEIS D'EDUCACIÓ, ESCOLA TORRE DE LA LLEBRE","Educació","JUSTIFICADA","660.00","660.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/10/20","G66752239","FUNDACION PROA (PRO-ACTIVA OPEN ARMS)","ACTIVITATS FORMACIÓ PER A CIUTADANS DE YEUMBEUL","Polítiques de Ciutadania","PAGADA","5000.00","5000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/18","G65665226","GRUP EIRENE","SUBVENCIONS MODALITAT G) SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL","Polítiques de Ciutadania","JUSTIFICADA","3990.00","3990.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/17","Q0873004F","CAMARA OFICIAL DE COMERCIO E  INDUSTRIA TERRASSA","SUBVENCIÓ DIRECTE A LA CAMBRA OFICIAL DE COMERÇ I INDÚSTRIA DE TERRASSA PER EL DESENVOLUPAMENT DEL PROJECTE VALS CONSUM RUBÍ","Comerç i Indústria","REINTEGRADA","100000.00","100000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/18","G60845922","RUBI SOLIDARI","SUBVENCIONS MODALITAT G) SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","1692.00","1692.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","7000.00","7000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/20","G62631932","FRATER-NADAL SERVEI SOCIAL EVANGELIC","Projecte rebost aliments","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","38700.00","38700.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/20","G08992786","ASSOCIACIÓ DE PERSONES AMB DIVERSITAT INTELECTUAL DE RUBÍ","Proyecto de ocio fines de semana","Sanitat i serveis socials","JUSTIFICADA","25000.00","25000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/22","G62424767","SOCIETAT SANT ANTONI ABAD","Subvenció 2021 nominativa a Societat Sant Antoni Abat, per activitats tradicionals i la Rua dels Tres Tombs","Cultura","JUSTIFICADA","3235.46","3235.46","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/15","G67018010","AULA D EXTENSIÓ UNIVERSITARIA DE RUBI PER A LA GENT GRAN","FINANÇAMENT XERRADES DIVULGATIVES I LES ACTIVITATS CULTURALS","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","2300.00","2300.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","500.00","500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","1500.00","500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","B42914952","NOU CATALUNYA GASTROBAR, SL","Convocatòria 2021 subvencions impuls de l'activitat empresarial al municipi de Rubí","Comerç i Indústria","JUSTIFICADA","930.00","930.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/20","G60871761","CLUB VOLEIBOL RUBI","Subvención 2021. Club Voleibol Rubí. Escuela deportiva temp 20-21","Esports","JUSTIFICADA PARCIALMENTE","1100.00","1100.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/03","G58978651","GIMNAS ARTISTIC I ESPORTIU RUBI","Subvención 2021. GAER. Actividades de gimnasia de la temporada deportiva año 2021","Esports","JUSTIFICADA PARCIALMENTE","3000.00","3000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855637D","ESCOLA 25 DE SETEMBRE","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1914.03","1914.03","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/10","S0800117D","ESCOLA CA N'ALZAMORA","AJUT TRANSPORT ACTIVITATS PEDAGÒGIQUES DE LES ACTIVITATS DE LA GUIA DE SERVEIS D'EDUCACIO ESCOLA CA N'ALZAMORA","Educació","JUSTIFICADA","242.00","242.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/10/14","G67136879","4 PETJADES ANIMALS","MODALITAT J: SUBVENCIONS DESTINADES A ENTITATS DE PROTECCIÓ I DEFENSA DELS ANIMALS","Medi ambient","JUSTIFICADA","2000.00","2000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/15","G60554425","CLUB ESPORTIU HORITZO 1994","SUBVENCIÓ DIRECTA NOMINATIVA CLUB ESPORTIU HORITZO 2021","Sanitat i serveis socials","JUSTIFICADA","5700.00","5700.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/20","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","Subvención 2021. CEF Can Mir. Gestión instalación deportiva, año 2021","Esports","JUSTIFICADA PARCIALMENTE","8500.00","8500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/07/16","G60423308","C E B  SANT JORDI","Subvención 2021. CEB St Jordi. Escuela deportiva temp 20-21","Esports","JUSTIFICADA","2500.00","2500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65858169","ASSOCIACIO L ESTEL - ASSOCIACIO PRO PERSONES EN RISC D EXCLUSIO SOCIAL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","9000.00","2000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/29","G17125832","FONS CATALA DE COOPERACIO AL DESENVOLUP","SUPORT A CAMPANYES D'EMERGÈNCIA. PROJECTES3148 I 3579","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","8884.00","8884.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/10","G65513947","CLUB BOXEO RUBI","Subvención 2021. Club Boxeo Rubí. gestión instalación deportiva año 2021","Esports","JUSTIFICADA PARCIALMENTE","5500.00","5500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5855469B","INSTITUT DUC DE MONTBLANC","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1060.30","1060.30","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","Q0801826I","ESCOLA DEL BOSC","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","1313.31","1313.31","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/11/23","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvenciones 50/50 de ahorro energético correspondiente al curso/temporada 2019-2020","Manteniments","PAGADA","215.18","215.18","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/22","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","Subvención 2021. CE Rubi FSALA.Programa de mantenimiento de adultos, temp. 2021-2022","Esports","JUSTIFICADA","66000.00","34000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/06/09","G61139432","CLUB PETANCA UNION LAS TORRES RUBI","Subvención 2021. Club Unió Petanca Les Torres. Actividades de petanca y Open Ciudad de Rubí, año 2021","Esports","JUSTIFICADA PARCIALMENTE","5000.00","5000.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/09/17","Q5856371I","ESCOLA SCHOLA","2020-2021 AJUTS PER A ACTIVITATS O PROJECTES PEDAGOGICS A CENTRES EDUCATIUS PUBLICS","Educació","JUSTIFICADA","1081.58","1081.58","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
"2021","2021/12/20","G60871761","CLUB VOLEIBOL RUBI","Subvención 2021. Club Voleibol Rubí. Competiciones federadas temp. 20-21","Esports","JUSTIFICADA PARCIALMENTE","5500.00","5500.00","2024/09/04 02:38:05","818460009","Ajuntament de Rubí"
