ANY_SUBVENCIO,DATA_SUBVENCIO,"CIF_BENEFICIARI","BENEFICIARI","CONVOCATORIA","CENTRE_GESTOR","SITUACIO",IMPORT_SOLICITAT,IMPORT_CONCEDIT,DATA_ACTUALITZACIO,"CODI_ENS","NOM_ENS"
"2019","2019/12/17","G64599509","CLUB ESCOLA DE FUTBOL CAN MIR","CONVOCATORIA 2019 MODALIDAD B: SUBVENCIONES DESTINADAS A ACTIVIDADES DEPORTIVAS","Esports","JUSTIFICADA PARCIALMENTE","2850.00","2850.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/06/13","G60571668","UNIO ATLETICA RUBI","Subvención 2019. UAR. Competiciones escolares y federadas, temp 2018-2019","Esports","JUSTIFICADA PARCIALMENTE","12000.00","9000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","Q5856371I","ESCOLA SCHOLA","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","1500.00","1175.62","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/07","Q5855637D","ESCOLA 25 DE SETEMBRE","AJUT TRANSPORT 25 DE SETEMBRE CURS 2018-19","Educació","REINTEGRADA","3352.70","3352.70","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G64315658","ASSOCIACIO DE PARES I MARES CEIP RIVO RUBEO","CONVOCATORIA SUBVENCIO CASALS D'ESTIU 2019","Polítiques de Ciutadania","PAGADA","3003.00","3003.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G60593944","APA 1993 CP 25 DE SETEMBRE  DE RUBI","CONVOCATORIA SUBVENCIO CASALS D'ESTIU 2019","Polítiques de Ciutadania","PAGADA","4035.00","4035.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/07","Q5855638B","ESCOLA TORRE DE LA LLEBRE","AJUT TRANSPORT PER ACTIVITATS PEDAGÒGIQUES","Educació","PAGADA","2396.68","2396.68","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","S0800276H","ESCOLA RIVO RUBEO","2019 CONVOCATÒRIA D'AJUTS PEL PETIT MANTENIMENT A CENTRES EDUCATIUS PUBLICS DE PRIMÀRIA","Educació","JUSTIFICADA","4324.68","4324.68","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/04","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","6145.09","3072.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","500.00","500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","1073.40","829.94","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","G61044673","ASOC DE VECINOS DE LA PLANA DEL CASTELL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","975.00","975.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","J64895915","ACSPROSC  ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI","Modalitat G: Entitats de Cooperació Internacional","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","2284.62","2284.62","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","Q0801826I","ESCOLA DEL BOSC","2019 CONVOCATÒRIA D'AJUTS PEL PETIT MANTENIMENT A CENTRES EDUCATIUS PUBLICS DE PRIMÀRIA","Educació","JUSTIFICADA","2762.99","2762.99","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G63860944","AMPA ESCOLA CAN ALZAMORA","CONVOCATORIA SUBVENCIO CASALS D'ESTIU 2019","Polítiques de Ciutadania","PAGADA","4853.00","4595.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/11/28","G66837592","ASSOCIACIO CULTURAL MUBE","Modalitat D: Suport a les activitats en el temps de lleure d'infants i joves","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","480.00","480.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","Q5855636F","ESCOLA TERESA ALTET","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","2000.00","1389.16","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G58269242","CLUB HANDBOL RUBI","SUBVENCIÓN 2019. C HANDBOL RUBI. ACTIVIDADES FEDERADAS DE LA TEMP. 18-19","Esports","JUSTIFICADA","1750.00","1750.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","S0800117D","ESCOLA CA N'ALZAMORA","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","5855.29","1043.52","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/06/13","G59183806","UNIO ESPORTIVA DE RUBI","SUBVENCIÓN 2019. UER. COMPETICIONES ESCOLARES Y FEDERADAS TEMP 18-19","Esports","JUSTIFICADA PARCIALMENTE","61000.00","61000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/04","G59429290","ASSOCIACIO COMPARTIR","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","21171.97","8468.78","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","Q0801826I","ESCOLA DEL BOSC","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","2000.00","1077.78","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","R0800380H","CASA COLEGIO REGINA CARMELI RUBI","SUBVENCIÓN 2019. COLEGIO REGINA CARMELI. ACTIVIDADES DE BÀSQUET TEMP. 2018-2019","Esports","JUSTIFICADA","4500.00","4500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","G67024059","ASSOCIACIO JUVENIL MUSICAL LA SONIK","Modalitat E: Entitats juvenils","Polítiques de Ciutadania","JUSTIFICADA PARCIALMENTE","2950.00","2950.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","Q5855638B","ESCOLA TORRE DE LA LLEBRE","2019 CONVOCATÒRIA D'AJUTS PEL PETIT MANTENIMENT A CENTRES EDUCATIUS PUBLICS DE PRIMÀRIA","Educació","JUSTIFICADA","3363.63","3363.63","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/11/20","G63444129","ASSOCIACIO DEL CASAL PRIMER DE MAIG","PROJECTES TALLERS, BALL I MÚSICA PER A LA GENT GRAN","Polítiques de Ciutadania","JUSTIFICADA","700.00","700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","Q5855469B","INSTITUT DUC DE MONTBLANC","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","2060.00","979.94","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","Q5855633C","ESCOLA MOSSEN CINTO VERDAGUER","2019 CONVOCATÒRIA D'AJUTS PEL PETIT MANTENIMENT A CENTRES EDUCATIUS PUBLICS DE PRIMÀRIA","Educació","JUSTIFICADA","4084.42","4084.42","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G65876955","ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV)","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","20000.00","20000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G65383283","ASSOCIACIO DE MARES I PARES D ALUMNES DE L ESCOLA DEL BOSC","CONVOCATORIA SUBVENCIO CASALS D'ESTIU 2019","Polítiques de Ciutadania","PAGADA","3440.50","3440.50","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/07","G66883083","ASSOCIACIO DE COMERCIANTS SERVEIS I RESTAURACIÓ DE RUBI","CONVENI 2019 ASSOCIACIÓ COMERCIANTS, SERVEIS I RESTAURACIÓ DE RUBI","Comerç i Indústria","JUSTIFICADA","37500.00","37500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/07","Q0801826I","ESCOLA DEL BOSC","AJUT TRANSPORT ESCOLA DEL BOSC CURS 2018-19","Educació","JUSTIFICADA","1254.00","1254.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","Q5855553C","ESCOLA RAMON LLULL","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","1980.00","1227.78","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/04","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","1350.00","1350.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/07/30","G65513947","CLUB BOXEO RUBI","SUBVENCIÓN 2019. CLUB BOXEO RUBÍ. GESTIÓN INSTALACIÓN AÑO 2019","Esports","JUSTIFICADA PARCIALMENTE","8500.00","8500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/30","G60944246","ASSOCIACIÓ PER LA PROMOCIÓ DE L'ESPECACLE INFANTIL I  JUVENIL LA XARXA","Subvenció 2019 - Associació Promoció Espectacle Infantil i Juvenil a Rubí, La Xarxa","Cultura","JUSTIFICADA","5000.00","4500.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/07","S0800276H","ESCOLA RIVO RUBEO","AJUT TRANSPORT PER ACTIVITATS PEDAGÒGIQUES","Educació","JUSTIFICADA","3684.65","3684.65","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/11/20","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2019.CER FUTBOL SALA. PROGRAMA DE MANTENIMIENTO ADULTOS TEMP 19-20","Esports","JUSTIFICADA","32000.00","32000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","G59437806","APA DEL CP PAU CASALS DE RUBI","CONVOCATORIA SUBVENCIO CASALS D'ESTIU 2019","Polítiques de Ciutadania","PAGADA","2794.00","2794.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/06/13","G59527903","CD OLIMPIC CAN FATJO","SUBVENCIÓN 2019. CE OLIMPIC CAN FATJÓ. Competiciones federadas y escolares, temp 18-19","Esports","JUSTIFICADA","18000.00","18000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/20","B67320960","SUPERMERCADOS LINJI SL","Convocatòria subvencions impuls activitat empresarial 2019. Modalitat Comerç","Comerç i Indústria","PAGADA","1000.00","1000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/04","R0801934A","CARITAS DIOCESANA DE TERRASSA","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","10000.00","10000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/11/13","G58978651","GIMNAS ARTISTIC I ESPORTIU RUBI","SUBVENCIÓN 2019. GAER. ACTIVIDADES DE GIMNASIA DEPORTIVA AÑO 2019","Esports","JUSTIFICADA","3000.00","3000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","G59582007","AA VV CA N'ORIOL","MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS","Infraestructures i suport entitats","JUSTIFICADA","4550.00","4548.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/07","G62631932","FRATER-NADAL SERVEI SOCIAL EVANGELIC","Projecte Rebost d'aliments","Sanitat i serveis socials","JUSTIFICADA PARCIALMENTE","38700.00","38700.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/30","G61323317","AMICS AUTOMOBILS ANTICS DE RUBI","Subvenció 2019 - Amics dels Automòbils Antics de Rubí","Cultura","JUSTIFICADA","2200.00","2200.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/04","G65858169","ASSOCIACIO L ESTEL - ASSOCIACIO PRO PERSONES EN RISC D EXCLUSIO SOCIAL","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","4000.00","2000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/30","G59755363","ASSOCIACIO DE PESSEBRISTES DE RUBI","Subvenció 2019 - Associació de Pessebristes de Rubí","Cultura","JUSTIFICADA","1200.00","1200.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/23","S5800028B","INSTITUT LA SERRETA","CURS 2018-2019 AJUTS ALS CENTRES EDUCATIUS PER A PROJECTES PEDAGÒGICS","Educació","JUSTIFICADA","3427.00","1002.78","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/06/13","G60208972","CLUB ESPORTIU RUBI FUTBOL SALA","SUBVENCIÓN 2019. CER FUTBOL SALA. COMPETICIONES FEDERADAS TEMP 18-19","Esports","JUSTIFICADA PARCIALMENTE","18000.00","15000.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/12/17","Q5855639J","ESCOLA JOAN MARAGALL","2019 CONVOCATÒRIA D'AJUTS PEL PETIT MANTENIMENT A CENTRES EDUCATIUS PUBLICS DE PRIMÀRIA","Educació","JUSTIFICADA","4685.06","4685.06","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
"2019","2019/10/04","G67008318","RUBITEA ASSOCIACIO DE FAMILIES DE PERSONES AMB AUTISME","MODALITAT H) SUBVENCIONS DESTINADES A ENTITATS D'ACCIÓ SOCIAL","Sanitat i serveis socials","JUSTIFICADA","1390.00","1390.00","2024/09/03 13:13:34","818460009","Ajuntament de Rubí"
